# time, ED spin correlation, NQS regularization spin correlation, NQS diagonalization spin correlation, NQS geometric spin correlation
4.259999999999999898e-01, -4.846157589717847158e-01, -6.280759028979273628e-01, -6.280561321271531661e-01, -6.273465635569540622e-01
4.279999999999999916e-01, -4.869182266957163829e-01, -6.258521911890645439e-01, -6.258323069946506445e-01, -6.251174412318835083e-01
4.299999999999999933e-01, -4.890387528662523686e-01, -6.236201554608307163e-01, -6.236001662462238304e-01, -6.228802940546244171e-01
4.319999999999999951e-01, -4.909757090235187804e-01, -6.213807919649172451e-01, -6.213607061997903358e-01, -6.206361223946796901e-01
4.339999999999999969e-01, -4.927276076803902005e-01, -6.191351002049025887e-01, -6.191149264208943848e-01, -6.183859297528737642e-01
4.359999999999999987e-01, -4.942931034648048727e-01, -6.168840824878666362e-01, -6.168638292756677410e-01, -6.161307223119401044e-01
4.380000000000000004e-01, -4.956709941529460206e-01, -6.146287434746325884e-01, -6.146084194800024436e-01, -6.138715084847932157e-01
4.400000000000000022e-01, -4.968602215924891041e-01, -6.123700897303562263e-01, -6.123497036485959777e-01, -6.116092984616655626e-01
4.420000000000000040e-01, -4.978598725152120763e-01, -6.101091292660441034e-01, -6.100886898444453088e-01, -6.093451037605527310e-01
4.440000000000000058e-01, -4.986691792383398658e-01, -6.078468710955702292e-01, -6.078263871243010374e-01, -6.070799367680974612e-01
4.460000000000000075e-01, -4.992875202540872914e-01, -6.055843247760314130e-01, -6.055638050851243070e-01, -6.048148102889662203e-01
4.480000000000000093e-01, -4.997144207069459387e-01, -6.033224999553006285e-01, -6.033019534130141803e-01, -6.025507370904991111e-01
4.500000000000000111e-01, -4.999495527583506793e-01, -6.010624059198055313e-01, -6.010418414271864185e-01, -6.002887294483501002e-01
4.520000000000000129e-01, -4.999927358384427256e-01, -5.988050511383939956e-01, -5.987844776270843106e-01, -5.980297986919149711e-01
4.540000000000000147e-01, -4.998439367847397063e-01, -5.965514428104982114e-01, -5.965308692387041312e-01, -5.957749547507171783e-01
4.560000000000000164e-01, -4.995032698676005745e-01, -5.943025864126535440e-01, -5.942820217616449074e-01, -5.935252057006050741e-01
4.580000000000000182e-01, -4.989709967024737458e-01, -5.920594852459416524e-01, -5.920389385166130447e-01, -5.912815573112716327e-01
4.600000000000000200e-01, -4.982475260489887536e-01, -5.898231399844737766e-01, -5.898026201938244562e-01, -5.890450125946464777e-01
4.620000000000000218e-01, -4.973334134970480713e-01, -5.875945482246383023e-01, -5.875740644023557113e-01, -5.868165713538220363e-01
4.640000000000000235e-01, -4.962293610401621313e-01, -5.853747040358937559e-01, -5.853542652210917963e-01, -5.845972297345481961e-01
4.660000000000000253e-01, -4.949362165363533350e-01, -5.831645975125678838e-01, -5.831442127502500794e-01, -5.823879797769393463e-01
4.680000000000000271e-01, -4.934549730570411685e-01, -5.809652143276288205e-01, -5.809448926654172674e-01, -5.801898089700424643e-01
4.700000000000000289e-01, -4.917867681244136313e-01, -5.787775352876943780e-01, -5.787572857728678910e-01, -5.780036998079277621e-01
4.720000000000000306e-01, -4.899328828378659018e-01, -5.766025358909392384e-01, -5.765823675663138692e-01, -5.758306293458405056e-01
4.740000000000000324e-01, -4.878947408901774807e-01, -5.744411858860978271e-01, -5.744211077876784088e-01, -5.736715687636677607e-01
4.760000000000000342e-01, -4.856739074741885376e-01, -5.722944488340270253e-01, -5.722744699883450803e-01, -5.715274829269478829e-01
4.780000000000000360e-01, -4.832720880808065722e-01, -5.701632816737111087e-01, -5.701434110929796129e-01, -5.693993299529742647e-01
4.799999999999999822e-01, -4.806911271892748694e-01, -5.680486342870501026e-01, -5.680288809676888873e-01, -5.672880607792096797e-01
4.819999999999999840e-01, -4.779330068507015583e-01, -5.659514490703799749e-01, -5.659318219894443613e-01, -5.651946187349039530e-01
4.839999999999999858e-01, -4.749998451659434573e-01, -5.638726605067566622e-01, -5.638531686194806491e-01, -5.631199391152529321e-01
4.859999999999999876e-01, -4.718938946590068850e-01, -5.618131947428197659e-01, -5.617938469794626632e-01, -5.610649487626302445e-01
4.879999999999999893e-01, -4.686175405472218780e-01, -5.597739691684295860e-01, -5.597547744312689755e-01, -5.590305656440988091e-01
4.899999999999999911e-01, -4.651732989095107018e-01, -5.577558919997472886e-01, -5.577368591609881410e-01, -5.570176984396824071e-01
4.919999999999999929e-01, -4.615638147541644143e-01, -5.557598618666845791e-01, -5.557409997654100264e-01, -5.550272461319755157e-01
4.939999999999999947e-01, -4.577918599876055206e-01, -5.537867674040369836e-01, -5.537680848437798176e-01, -5.530600976002633118e-01
4.959999999999999964e-01, -4.538603312857000249e-01, -5.518374868468914896e-01, -5.518189925932914797e-01, -5.511171312175857651e-01
4.979999999999999982e-01, -4.497722478692532389e-01, -5.499128876303815971e-01, -5.498945904087321201e-01, -5.491992144559996181e-01
5.000000000000000000e-01, -4.455307491853970903e-01, -5.480138259940030565e-01, -5.479957344870208802e-01, -5.473072034828934118e-01
5.020000000000000018e-01, -4.411390924966480664e-01, -5.461411465907018981e-01, -5.461232694357019968e-01, -5.454419428056235253e-01
5.040000000000000036e-01, -4.366006503794896410e-01, -5.442956821009842239e-01, -5.442780278884031819e-01, -5.436042648436142377e-01
5.060000000000000053e-01, -4.319189081344003145e-01, -5.424782528522639202e-01, -5.424608301230100516e-01, -5.417949895887932410e-01
5.080000000000000071e-01, -4.270974611093129036e-01, -5.406896664434087674e-01, -5.406724836877299101e-01, -5.400149242121341508e-01
5.100000000000000089e-01, -4.221400119385650962e-01, -5.389307173753168367e-01, -5.389137830298024179e-01, -5.382648627082531334e-01
5.120000000000000107e-01, -4.170503676994576914e-01, -5.372021866870356765e-01, -5.371855091334238885e-01, -5.365455855329368529e-01
5.140000000000000124e-01, -4.118324369886066094e-01, -5.355048415983633125e-01, -5.354884291605787050e-01, -5.348578592470976112e-01
5.160000000000000142e-01, -4.064902269203325980e-01, -5.338394351588322539e-01, -5.338232961007253197e-01, -5.332024361799113654e-01
5.180000000000000160e-01, -4.010278400493946238e-01, -5.322067059032381531e-01, -5.321908484357427138e-01, -5.315800540724922030e-01
5.200000000000000178e-01, -3.954494712204289497e-01, -5.306073775145644378e-01, -5.305918097767888808e-01, -5.299914357549628807e-01
5.220000000000000195e-01, -3.897594043465155145e-01, -5.290421584946478628e-01, -5.290268885655027287e-01, -5.284372888190272954e-01
5.240000000000000213e-01, -3.839620091193420293e-01, -5.275117418403758585e-01, -5.274967777326042828e-01, -5.269183052908258391e-01
5.260000000000000231e-01, -3.780617376534969321e-01, -5.260168047332812735e-01, -5.260021543919440878e-01, -5.254351613318788417e-01
5.280000000000000249e-01, -3.720631210674635314e-01, -5.245580082313149317e-01, -5.245436795329702084e-01, -5.239885169276693455e-01
5.300000000000000266e-01, -3.659707660039430710e-01, -5.231359969742449545e-01, -5.231219977237006047e-01, -5.225790155954835869e-01
5.320000000000000284e-01, -3.597893510921809090e-01, -5.217513988967088512e-01, -5.217377368262053894e-01, -5.212072840918247074e-01
5.340000000000000302e-01, -3.535236233550078100e-01, -5.204048249514268143e-01, -5.203915077189127381e-01, -5.198739321442936712e-01
5.360000000000000320e-01, -3.471783945633610258e-01, -5.190968688429539180e-01, -5.190839040292387629e-01, -5.185795521766507488e-01
5.380000000000000338e-01, -3.407585375410797091e-01, -5.178281067701273610e-01, -5.178155018805737919e-01, -5.173247190510879001e-01
5.400000000000000355e-01, -3.342689824228164408e-01, -5.165990971908724916e-01, -5.165868596434165516e-01, -5.161099898192116342e-01
5.420000000000000373e-01, -3.277147128679352983e-01, -5.154103805753843526e-01, -5.153985177085369518e-01, -5.149359034824824155e-01
5.440000000000000391e-01, -3.211007622333072464e-01, -5.142624791961226682e-01, -5.142509982624356990e-01, -5.138029807632390478e-01
5.460000000000000409e-01, -3.144322097079390588e-01, -5.131558969167889783e-01, -5.131448050800466731e-01, -5.127117238857183956e-01
5.480000000000000426e-01, -3.077141764124062817e-01, -5.120911189969294952e-01, -5.120804233305725761e-01, -5.116626163685081830e-01
5.500000000000000444e-01, -3.009518214660831803e-01, -5.110686119092765489e-01, -5.110583193909254973e-01, -5.106561228265740215e-01
5.520000000000000462e-01, -2.941503380251941357e-01, -5.100888231705111853e-01, -5.100789406812898941e-01, -5.096926887850408150e-01
5.540000000000000480e-01, -2.873149492947234540e-01, -5.091521811836857703e-01, -5.091427155030653351e-01, -5.087727404994737412e-01
5.560000000000000497e-01, -2.804509045172520199e-01, -5.082590950941158203e-01, -5.082500528968202369e-01, -5.078966847955045383e-01
5.580000000000000515e-01, -2.735634749417957257e-01, -5.074099546584002196e-01, -5.074013425089738405e-01, -5.070649089289720468e-01
5.600000000000000533e-01, -2.666579497757465278e-01, -5.066051301221621284e-01, -5.065969544718740281e-01, -5.062777804017597472e-01
5.620000000000000551e-01, -2.597396321230200367e-01, -5.058449721123573495e-01, -5.058372392933269124e-01, -5.055356468588273477e-01
5.640000000000000568e-01, -2.528138349115331418e-01, -5.051298115383311416e-01, -5.051225277616074871e-01, -5.048388359541758907e-01
5.660000000000000586e-01, -2.458858768131362005e-01, -5.044599595034618966e-01, -5.044531308484785370e-01, -5.041876552347490659e-01
5.680000000000000604e-01, -2.389610781591346433e-01, -5.038357072240302603e-01, -5.038293396383313194e-01, -5.035823920326397696e-01
5.700000000000000622e-01, -2.320447568545355443e-01, -5.032573259574062430e-01, -5.032514252477300332e-01, -5.030233133654553601e-01
5.720000000000000639e-01, -2.251422242941586993e-01, -5.027250669359584201e-01, -5.027196387628539709e-01, -5.025106658478735167e-01
5.740000000000000657e-01, -2.182587812837458729e-01, -5.022391613070783523e-01, -5.022342111784176000e-01, -5.020446755945628947e-01
5.760000000000000675e-01, -2.113997139692026517e-01, -5.017998200773025053e-01, -5.017953533429495572e-01, -5.016255481619295020e-01
5.779999999999999583e-01, -2.045702897770983464e-01, -5.014072340610100653e-01, -5.014032559055110472e-01, -5.012534684612087732e-01
5.799999999999999600e-01, -1.977757533695412295e-01, -5.010615738316200884e-01, -5.010580892719478374e-01, -5.009286006869462238e-01
5.819999999999999618e-01, -1.910213226165358991e-01, -5.007629896741736530e-01, -5.007600035394829119e-01, -5.006510882947573515e-01
5.839999999999999636e-01, -1.843121845889152399e-01, -5.005116115437190372e-01, -5.005091284809584096e-01, -5.004210538904450001e-01
5.859999999999999654e-01, -1.776534915749255483e-01, -5.003075490180360907e-01, -5.003055734824674028e-01, -5.002385992173410401e-01
5.879999999999999671e-01, -1.710503571235216513e-01, -5.001508912589252009e-01, -5.001494275061126871e-01, -5.001038051030803899e-01
5.899999999999999689e-01, -1.645078521174133668e-01, -5.000417069712215223e-01, -5.000407590512002676e-01, -5.000167314208648905e-01
5.919999999999999707e-01, -1.580310008788764209e-01, -4.999800443644770165e-01, -4.999796161145579898e-01, -4.999774170565167153e-01
5.939999999999999725e-01, -1.516247773113199304e-01, -4.999659311182161892e-01, -4.999660261559414898e-01, -4.999858798812142902e-01
5.959999999999999742e-01, -1.452941010795730514e-01, -4.999993743434019144e-01, -4.999999960619650463e-01, -5.000421167250811427e-01
5.979999999999999760e-01, -1.390438338318245315e-01, -5.000803605253271167e-01, -5.000815120860556684e-01, -5.001461033448900695e-01
5.999999999999999778e-01, -1.328787754661152620e-01, -5.002088554719925639e-01, -5.002105397987289814e-01, -5.002977944102883212e-01
6.019999999999999796e-01, -1.268036604442529247e-01, -5.003848042847128808e-01, -5.003870240583210283e-01, -5.004971235018260689e-01
6.039999999999999813e-01, -1.208231541559780381e-01, -5.006081313366876895e-01, -5.006108889902364245e-01, -5.007440031145236059e-01
6.059999999999999831e-01, -1.149418493361735322e-01, -5.008787402621823759e-01, -5.008820379739655770e-01, -5.010383246767154963e-01
6.079999999999999849e-01, -1.091642625378704684e-01, -5.011965139450443862e-01, -5.012003536405020832e-01, -5.013799585659398650e-01
6.099999999999999867e-01, -1.034948306637574617e-01, -5.015613145372106452e-01, -5.015656978786440234e-01, -5.017687541551922870e-01
6.119999999999999885e-01, -9.793790755885686816e-02, -5.019729834673103408e-01, -5.019779118526456196e-01, -5.022045398509645819e-01
6.139999999999999902e-01, -9.249776066698636723e-02, -5.024313414708909686e-01, -5.024368160298465780e-01, -5.026871231487244351e-01
6.159999999999999920e-01, -8.717856775357185617e-02, -5.029361886293955974e-01, -5.029422102227962821e-01, -5.032162907002533103e-01
6.179999999999999938e-01, -8.198441369732842321e-02, -5.034873044211755078e-01, -5.034938736363022693e-01, -5.037918083892037879e-01
6.199999999999999956e-01, -7.691928735327457911e-02, -5.040844477840079607e-01, -5.040915649336943360e-01, -5.044134214182697251e-01
6.219999999999999973e-01, -7.198707848948793231e-02, -5.047273571895161126e-01, -5.047350223102985423e-01, -5.050808544072116213e-01
6.239999999999999991e-01, -6.719157479995421789e-02, -5.054157507294354534e-01, -5.054239635800770181e-01, -5.057938115007887259e-01
6.260000000000000009e-01, -6.253645899580445588e-02, -5.061493262141373295e-01, -5.061580862754988530e-01, -5.065519764884944820e-01
6.280000000000000027e-01, -5.802530597717388272e-02, -5.069277612829158342e-01, -5.069370677565208094e-01, -5.073550129329680303e-01
6.300000000000000044e-01, -5.366158008785436306e-02, -5.077507135252198323e-01, -5.077605653339386516e-01, -5.082025643116457880e-01
6.320000000000000062e-01, -4.944863245484822090e-02, -5.086178206153533221e-01, -5.086282164018639529e-01, -5.090942541655837372e-01
6.340000000000000080e-01, -4.538969841486825696e-02, -5.095287004557562671e-01, -5.095396385840383902e-01, -5.100296862606944481e-01
6.360000000000000098e-01, -4.148789502975756133e-02, -5.104829513339848024e-01, -5.104944298900604416e-01, -5.110084447581861866e-01
6.380000000000000115e-01, -3.774621869273954433e-02, -5.114801520896691267e-01, -5.114921688820790457e-01, -5.120300943944866567e-01
6.400000000000000133e-01, -3.416754282733449471e-02, -5.125198622914041158e-01, -5.125324148514620592e-01, -5.130941806718846143e-01
6.420000000000000151e-01, -3.075461568071276297e-02, -5.136016224259701834e-01, -5.136147080089065176e-01, -5.142002300572859896e-01
6.440000000000000169e-01, -2.751005821317485320e-02, -5.147249540961245096e-01, -5.147385696855806270e-01, -5.153477501920957771e-01
6.460000000000000187e-01, -2.443636208538344998e-02, -5.158893602289932323e-01, -5.159035025353012616e-01, -5.165362301093691100e-01
6.480000000000000204e-01, -2.153588774489033353e-02, -5.170943252947128865e-01, -5.171089907577255396e-01, -5.177651404613266006e-01
6.500000000000000222e-01, -1.881086261342870825e-02, -5.183393155334323765e-01, -5.183545003286871289e-01, -5.190339337564290334e-01
6.520000000000000240e-01, -1.626337937636231079e-02, -5.196237791927067473e-01, -5.196394792213098190e-01, -5.203420445992730237e-01
6.540000000000000258e-01, -1.389539437560656163e-02, -5.209471467733032268e-01, -5.209633576761971696e-01, -5.216888899505041088e-01
6.560000000000000275e-01, -1.170872610725385253e-02, -5.223088312839689884e-01, -5.223255484407043348e-01, -5.230738693835906838e-01
6.580000000000000293e-01, -9.705053825057780720e-03, -5.237082285051580799e-01, -5.237254470360607206e-01, -5.244963653560547057e-01
6.600000000000000311e-01, -7.885916250849276873e-03, -5.251447172606480418e-01, -5.251624320294722148e-01, -5.259557434846453550e-01
6.620000000000000329e-01, -6.252710392873240750e-03, -5.266176596970389978e-01, -5.266358653139648904e-01, -5.274513528340215585e-01
6.640000000000000346e-01, -4.806690472955424571e-03, -5.281264015719436822e-01, -5.281450923968558087e-01, -5.289825262075242840e-01
6.660000000000000364e-01, -3.548966963321288810e-03, -5.296702725510598064e-01, -5.296894426949706469e-01, -5.305485804479092016e-01
6.680000000000000382e-01, -2.480505733808357864e-03, -5.312485865089273673e-01, -5.312682298384372448e-01, -5.321488167454934137e-01
6.700000000000000400e-01, -1.602127310125006903e-03, -5.328606418410779533e-01, -5.328807519812497340e-01, -5.337825209522224501e-01
6.720000000000000417e-01, -9.145062437276110529e-04, -5.345057217813760086e-01, -5.345262921191042960e-01, -5.354489639058260808e-01
6.740000000000000435e-01, -4.181705937983422458e-04, -5.361830947279206949e-01, -5.362041184143193639e-01, -5.371474017536778112e-01
6.760000000000000453e-01, -1.135015217210315938e-04, -5.378920145727094093e-01, -5.379134845276899446e-01, -5.388770762852146401e-01
6.780000000000000471e-01, -7.329983683096505972e-07, -5.396317210426461175e-01, -5.396536299570384720e-01, -5.406372152997055425e-01
6.800000000000000488e-01, -7.995162442332265319e-05, -5.414014400389157711e-01, -5.414237803801017490e-01, -5.424270329151548165e-01
6.820000000000000506e-01, -3.510965638749421417e-04, -5.432003839950811930e-01, -5.432231480087297282e-01, -5.442457299479033228e-01
6.840000000000000524e-01, -8.139595907365744076e-04, -5.450277522270360331e-01, -5.450509319439557077e-01, -5.460924942663121229e-01
6.860000000000000542e-01, -1.468185248953872380e-03, -5.468827313069964946e-01, -5.469063185388975956e-01, -5.479665011559846644e-01
6.880000000000000560e-01, -2.313271125376855589e-03, -5.487644954156017940e-01, -5.487884817687307404e-01, -5.498669136951018777e-01
6.900000000000000577e-01, -3.348568235589144664e-03, -5.506722067330023229e-01, -5.506965836036974427e-01, -5.517928831264786727e-01
6.920000000000000595e-01, -4.573281522295679150e-03, -5.526050158057443928e-01, -5.526297743896623205e-01, -5.537435492433643303e-01
6.940000000000000613e-01, -5.986470465887624298e-03, -5.545620619378934801e-01, -5.545871932332367971e-01, -5.557180407749655604e-01
6.960000000000000631e-01, -7.587049806715960749e-03, -5.565424735800975631e-01, -5.565679683901978425e-01, -5.577154757811015884e-01
6.980000000000000648e-01, -9.373790378516272045e-03, -5.585453687236291431e-01, -5.585712176613337743e-01, -5.597349620481411048e-01
7.000000000000000666e-01, -1.134532005234921252e-02, -5.605698552998445994e-01, -5.605960487917482915e-01, -5.617755974901479377e-01
7.020000000000000684e-01, -1.350012479032739084e-02, -5.626150315839538729e-01, -5.626415598743678137e-01, -5.638364705567223689e-01
7.039999999999999591e-01, -1.583654980832214024e-02, -5.646799866028680004e-01, -5.647068397580428112e-01, -5.659166606423194912e-01
7.059999999999999609e-01, -1.835280084675692744e-02, -5.667638005477935170e-01, -5.667909684599057307e-01, -5.680152385009850091e-01
7.079999999999999627e-01, -2.104694554850955815e-02, -5.688655451896121873e-01, -5.688930175815021251e-01, -5.701312666657982753e-01
7.099999999999999645e-01, -2.391691494286850295e-02, -5.709842843002590485e-01, -5.710120507283963365e-01, -5.722637998661361802e-01
7.119999999999999662e-01, -2.696050503440017634e-02, -5.731190740738973943e-01, -5.731471239338100654e-01, -5.744118854602642266e-01
7.139999999999999680e-01, -3.017537849550885193e-02, -5.752689635551275771e-01, -5.752972860851108816e-01, -5.765745638594266254e-01
7.159999999999999698e-01, -3.355906646138953620e-02, -5.774329950683710910e-01, -5.774615793539318309e-01, -5.787508689588573008e-01
7.179999999999999716e-01, -3.710897042599535511e-02, -5.796102046511458772e-01, -5.796390396290156399e-01, -5.809398285788417438e-01
7.199999999999999734e-01, -4.082236423756196303e-02, -5.817996224889238066e-01, -5.818286969517980634e-01, -5.831404648933414814e-01
7.219999999999999751e-01, -4.469639619215830251e-02, -5.840002733543938618e-01, -5.840295759539355647e-01, -5.853517948757406275e-01
7.239999999999999769e-01, -4.872809122365454049e-02, -5.862111770476023942e-01, -5.862406963011236316e-01, -5.875728307395093886e-01
7.259999999999999787e-01, -5.291435318842730579e-02, -5.884313488389522062e-01, -5.884610731317300170e-01, -5.898025803829228808e-01
7.279999999999999805e-01, -5.725196724304561224e-02, -5.906597999142102484e-01, -5.906897175038805514e-01, -5.920400478348756268e-01
7.299999999999999822e-01, -6.173760231311245517e-02, -5.928955378211322458e-01, -5.929256368425684931e-01, -5.942842337037250733e-01
7.319999999999999840e-01, -6.636781365136634747e-02, -5.951375669183009975e-01, -5.951678353875593519e-01, -5.965341356261809613e-01
7.339999999999999858e-01, -7.113904548307772857e-02, -5.973848888248974864e-01, -5.974153146433142103e-01, -5.987887487190742819e-01
7.359999999999999876e-01, -7.604763373670941906e-02, -5.996365028717659529e-01, -5.996670738302144477e-01, -6.010470660305691215e-01
7.379999999999999893e-01, -8.108980885774345893e-02, -6.018914065541322023e-01, -6.019221103368699310e-01, -6.033080789937550481e-01
7.399999999999999911e-01, -8.626169870351360625e-02, -6.041485959839877351e-01, -6.041794201735920522e-01, -6.055707778815279108e-01
7.419999999999999929e-01, -9.155933151682049687e-02, -6.064070663450549237e-01, -6.064379984252730171e-01, -6.078341522591144130e-01
7.439999999999999947e-01, -9.697863897604575012e-02, -6.086658123474391058e-01, -6.086968397071418346e-01, -6.100971914404691443e-01
7.459999999999999964e-01, -1.025154593194242403e-01, -6.109238286794855810e-01, -6.109549386186863273e-01, -6.123588849425249947e-01
7.479999999999999982e-01, -1.081655405410707205e-01, -6.131801104672769398e-01, -6.132112901987855080e-01, -6.146182229406728093e-01
7.500000000000000000e-01, -1.139245436563129377e-01, -6.154336537265430174e-01, -6.154648903803825455e-01, -6.168741967230286782e-01
7.520000000000000018e-01, -1.197880460338173747e-01, -6.176834558176952372e-01, -6.177147364452419964e-01, -6.191257991454328646e-01
7.540000000000000036e-01, -1.257515447919536344e-01, -6.199285159013110391e-01, -6.199598274778920226e-01, -6.213720250843957071e-01
7.560000000000000053e-01, -1.318104602567858330e-01, -6.221678353898705272e-01, -6.221991648192213287e-01, -6.236118718904940517e-01
7.580000000000000071e-01, -1.379601394790372360e-01, -6.244004184015468084e-01, -6.244317525190092866e-01, -6.258443398402443458e-01
7.600000000000000089e-01, -1.441958598073261877e-01, -6.266252722118974550e-01, -6.266565977867925019e-01, -6.280684325860790285e-01
7.620000000000000107e-01, -1.505128325149313329e-01, -6.288414077013639858e-01, -6.288727114423611209e-01, -6.302831576053362639e-01
7.640000000000000124e-01, -1.569062064772970277e-01, -6.310478398070500372e-01, -6.310791083629105902e-01, -6.324875266465839196e-01
7.660000000000000142e-01, -1.633710718974588916e-01, -6.332435879645238463e-01, -6.332748079280753339e-01, -6.346805561744901514e-01
7.680000000000000160e-01, -1.699024640765273708e-01, -6.354276765519482062e-01, -6.354588344630746066e-01, -6.368612678107465896e-01
7.700000000000000178e-01, -1.764953672263318840e-01, -6.375991353289733876e-01, -6.376302176763641860e-01, -6.390286887758669376e-01
7.720000000000000195e-01, -1.831447183212992491e-01, -6.397569998769754296e-01, -6.397879931009484711e-01, -6.411818523333705500e-01
7.740000000000000213e-01, -1.898454109866091477e-01, -6.419003120494071180e-01, -6.419312025452712511e-01, -6.433197982426915873e-01
7.760000000000000231e-01, -1.965922994196386553e-01, -6.440281204428444095e-01, -6.440588945624512451e-01, -6.454415732147698037e-01
7.780000000000000249e-01, -2.033802023416856342e-01, -6.461394808744870266e-01, -6.461701249299234284e-01, -6.475462313530726544e-01
7.800000000000000266e-01, -2.102039069769364998e-01, -6.482334568308605327e-01, -6.482639570959229935e-01, -6.496328345729249776e-01
7.820000000000000284e-01, -2.170581730556214728e-01, -6.503091198753141455e-01, -6.503394625865543954e-01, -6.517004530087833203e-01
7.840000000000000302e-01, -2.239377368382846623e-01, -6.523655500370335591e-01, -6.523957213950335454e-01, -6.537481654192927039e-01
7.860000000000000320e-01, -2.308373151580763727e-01, -6.544018361993937383e-01, -6.544318223693459391e-01, -6.557750595920823766e-01
7.880000000000000338e-01, -2.377516094779664191e-01, -6.564170764934573743e-01, -6.564468636054571204e-01, -6.577802327477508815e-01
7.900000000000000355e-01, -2.446753099597600012e-01, -6.584103786921885471e-01, -6.584399528426295722e-01, -6.597627919418539433e-01
7.920000000000000373e-01, -2.516030995417918859e-01, -6.603808606050847185e-01, -6.604102078567812839e-01, -6.617218544629144272e-01
7.940000000000000391e-01, -2.585296580221693175e-01, -6.623276504695829736e-01, -6.623567568520066784e-01, -6.636565482266918448e-01
7.960000000000000409e-01, -2.654496661444246119e-01, -6.642498873390527692e-01, -6.642787388481895539e-01, -6.655660121650364136e-01
7.980000000000000426e-01, -2.723578096824434414e-01, -6.661467214641150214e-01, -6.661753040627746980e-01, -6.674493966108558940e-01
8.000000000000000444e-01, -2.792487835215291536e-01, -6.680173146705025156e-01, -6.680456142881383563e-01, -6.693058636759430247e-01
8.020000000000000462e-01, -2.861172957324694122e-01, -6.698608407297157452e-01, -6.698888432619038991e-01, -6.711345876241509023e-01
8.040000000000000480e-01, -2.929580716354789893e-01, -6.716764857232737640e-01, -6.717041770312303095e-01, -6.729347552380727793e-01
8.060000000000000497e-01, -2.997658578508936023e-01, -6.734634483999271115e-01, -6.734908143103224276e-01, -6.747055661791871994e-01
8.080000000000000515e-01, -3.065354263335076102e-01, -6.752209405261743180e-01, -6.752479668297980409e-01, -6.764462333415964812e-01
8.100000000000000533e-01, -3.132615783874553306e-01, -6.769481872283482637e-01, -6.769748596796690832e-01, -6.781559831985642939e-01
8.120000000000000551e-01, -3.199391486585549949e-01, -6.786444273270368921e-01, -6.786707316435445225e-01, -6.798340561422742123e-01
8.140000000000000568e-01, -3.265630091010460201e-01, -6.803089136629238975e-01, -6.803348355248555190e-01, -6.814797068161299043e-01
8.160000000000000586e-01, -3.331280729156761433e-01, -6.819409134144091000e-01, -6.819664384637372789e-01, -6.830922044375765667e-01
8.180000000000000604e-01, -3.396292984561129491e-01, -6.835397084060677031e-01, -6.835648222459732581e-01, -6.846708331172876028e-01
8.200000000000000622e-01, -3.460616931006821884e-01, -6.851045954068648580e-01, -6.851292836018580967e-01, -6.862148921656775480e-01
8.220000000000000639e-01, -3.524203170864536605e-01, -6.866348864204740998e-01, -6.866591344967816202e-01, -6.877236963939279413e-01
8.240000000000000657e-01, -3.587002873027370087e-01, -6.881299089653913903e-01, -6.881537024110773171e-01, -6.891965764053444854e-01
8.260000000000000675e-01, -3.648967810410717050e-01, -6.895890063429266359e-01, -6.896123306101749062e-01, -6.906328788790337958e-01
8.280000000000000693e-01, -3.710050396988287535e-01, -6.910115379001129376e-01, -6.910343784053541993e-01, -6.920319668435537253e-01
8.300000000000000711e-01, -3.770203724335844386e-01, -6.923968792779080506e-01, -6.924192214049544880e-01, -6.933932199442039979e-01
8.320000000000000728e-01, -3.829381597654564762e-01, -6.937444226511928491e-01, -6.937662517550051700e-01, -6.947160346984877499e-01
8.339999999999999636e-01, -3.887538571246379471e-01, -6.950535769594994306e-01, -6.950748783697963118e-01, -6.959998247452698905e-01
8.359999999999999654e-01, -3.944629983414028040e-01, -6.963237681267262502e-01, -6.963445271529731251e-01, -6.972440210840280539e-01
8.379999999999999671e-01, -4.000611990759047054e-01, -6.975544392720725018e-01, -6.975746412102715732e-01, -6.984480723053327900e-01
8.399999999999999689e-01, -4.055441601851355604e-01, -6.987450509109829344e-01, -6.987646810522722962e-01, -6.996114448134903574e-01
8.419999999999999707e-01, -4.109076710244550235e-01, -6.998950811494303315e-01, -6.999141247871619731e-01, -7.007336230399205945e-01
8.439999999999999725e-01, -4.161476126811591292e-01, -7.010040258654709477e-01, -7.010224683074964824e-01, -7.018141096490146946e-01
8.459999999999999742e-01, -4.212599611376023900e-01, -7.020713988866884581e-01, -7.020892254672069788e-01, -7.028524257352029014e-01
8.479999999999999760e-01, -4.262407903614461313e-01, -7.030967321584196128e-01, -7.031139282515844746e-01, -7.038481110131408203e-01
8.499999999999999778e-01, -4.310862753206575748e-01, -7.040795759054722103e-01, -7.040961269408616552e-01, -7.048007239995666140e-01
8.519999999999999796e-01, -4.357926949209476875e-01, -7.050194987867317575e-01, -7.050353902668089479e-01, -7.057098421876076833e-01
8.539999999999999813e-01, -4.403564348633871028e-01, -7.059160880450777720e-01, -7.059313055634073297e-01, -7.065750622149979954e-01
8.559999999999999831e-01, -4.447739904200112004e-01, -7.067689496504473423e-01, -7.067834789125800876e-01, -7.073960000242652812e-01
8.579999999999999849e-01, -4.490419691252784951e-01, -7.075777084392684824e-01, -7.075915352849690976e-01, -7.081722910172918439e-01
